exhibit,file_number,exhibit_type,court_clause_length,file_name,period,filling_date,fiscal_year_end,address_business,irs_number,filename,sic,company_name,law_clause_length,film_number,filesize,public_document_count,accession_number,file_url,act,company_cik
8-K,000-50262,EX-10.23,0,dex1023.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1023.htm,4899,INTELSAT LTD,310,9819757,66955,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1023.htm,34,1156871
8-K,000-50262,EX-10.24,0,dex1024.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1024.htm,4899,INTELSAT LTD,0,9819757,14739,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1024.htm,34,1156871
8-K,000-50262,EX-10.25,0,dex1025.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1025.htm,4899,INTELSAT LTD,18,9819757,165971,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1025.htm,34,1156871
8-K,000-50262,EX-10.26,0,dex1026.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1026.htm,4899,INTELSAT LTD,18,9819757,160421,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1026.htm,34,1156871
8-K,000-50262,EX-10.27,0,dex1027.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1027.htm,4899,INTELSAT LTD,137,9819757,9336,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1027.htm,34,1156871
8-K,000-50262,EX-10.28,0,dex1028.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1028.htm,4899,INTELSAT LTD,137,9819757,9357,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1028.htm,34,1156871
8-K,000-50262,EX-10.29,0,dex1029.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex1029.htm,4899,INTELSAT LTD,97,9819757,246537,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex1029.htm,34,1156871
8-K,000-50262,EX-10.3,0,dex103.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex103.htm,4899,INTELSAT LTD,25,9819757,52583,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex103.htm,34,1156871
8-K,000-50262,EX-10.4,0,dex104.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex104.htm,4899,INTELSAT LTD,25,9819757,48662,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex104.htm,34,1156871
8-K,000-50262,EX-10.5,0,dex105.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex105.htm,4899,INTELSAT LTD,25,9819757,48632,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex105.htm,34,1156871
8-K,000-50262,EX-10.6,0,dex106.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex106.htm,4899,INTELSAT LTD,25,9819757,125421,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex106.htm,34,1156871
8-K,000-50262,EX-10.7,0,dex107.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex107.htm,4899,INTELSAT LTD,25,9819757,125318,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex107.htm,34,1156871
8-K,000-50262,EX-10.8,0,dex108.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex108.htm,4899,INTELSAT LTD,25,9819757,127963,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex108.htm,34,1156871
8-K,000-50262,EX-10.9,0,dex109.htm,5/6/2009,5/12/2009,1231,DUNDONALD HOUSE 14 DUNDONALD STREET WEST HAMILTON HM 09 D0 00000 441-294-1650,980346003,1156871..000119312509108689..dex109.htm,4899,INTELSAT LTD,25,9819757,105578,30,0001193125-09-108689,https://www.sec.gov/Archives/edgar/data/1156871/000119312509108689/dex109.htm,34,1156871
10-K,000-50262,EX-10.63,252,dex1063.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1063.htm,4899,INTELSAT S.A.,71,10668374,180286,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1063.htm,34,1156871
10-K,000-50262,EX-10.64,0,dex1064.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1064.htm,4899,INTELSAT S.A.,34,10668374,24957,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1064.htm,34,1156871
10-K,000-50262,EX-10.65,0,dex1065.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1065.htm,4899,INTELSAT S.A.,43,10668374,11547,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1065.htm,34,1156871
10-K,000-50262,EX-10.66,0,dex1066.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1066.htm,4899,INTELSAT S.A.,43,10668374,11235,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1066.htm,34,1156871
10-K,000-50262,EX-10.67,0,dex1067.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1067.htm,4899,INTELSAT S.A.,43,10668374,11101,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1067.htm,34,1156871
10-K,000-50262,EX-10.68,0,dex1068.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1068.htm,4899,INTELSAT S.A.,0,10668374,8580,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1068.htm,34,1156871
10-K,000-50262,EX-10.69,0,dex1069.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1069.htm,4899,INTELSAT S.A.,0,10668374,8578,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1069.htm,34,1156871
10-K,000-50262,EX-10.70,0,dex1070.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1070.htm,4899,INTELSAT S.A.,0,10668374,8157,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1070.htm,34,1156871
10-K,000-50262,EX-10.71,0,dex1071.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1071.htm,4899,INTELSAT S.A.,0,10668374,8265,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1071.htm,34,1156871
10-K,000-50262,EX-10.72,0,dex1072.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1072.htm,4899,INTELSAT S.A.,0,10668374,8076,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1072.htm,34,1156871
10-K,000-50262,EX-10.73,0,dex1073.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1073.htm,4899,INTELSAT S.A.,0,10668374,6020,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1073.htm,34,1156871
10-K,000-50262,EX-10.74,0,dex1074.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1074.htm,4899,INTELSAT S.A.,0,10668374,6093,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1074.htm,34,1156871
10-K,000-50262,EX-10.75,0,dex1075.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1075.htm,4899,INTELSAT S.A.,0,10668374,6087,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1075.htm,34,1156871
10-K,000-50262,EX-10.78,0,dex1078.htm,12/31/2009,3/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510051611..dex1078.htm,4899,INTELSAT S.A.,19,10668374,23139,27,0001193125-10-051611,https://www.sec.gov/Archives/edgar/data/1156871/000119312510051611/dex1078.htm,34,1156871
10-Q,000-50262,EX-10.1,0,dex101.htm,6/30/2010,8/10/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510184635..dex101.htm,4899,INTELSAT S.A.,0,101004569,193295,6,0001193125-10-184635,https://www.sec.gov/Archives/edgar/data/1156871/000119312510184635/dex101.htm,34,1156871
8-K,000-50262,EX-10.1,0,dex101.htm,8/20/2010,8/26/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510198237..dex101.htm,4899,INTELSAT S.A.,0,101040570,9278,4,0001193125-10-198237,https://www.sec.gov/Archives/edgar/data/1156871/000119312510198237/dex101.htm,34,1156871
8-K,000-50262,EX-10.2,0,dex102.htm,8/20/2010,8/26/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510198237..dex102.htm,4899,INTELSAT S.A.,33,101040570,58541,4,0001193125-10-198237,https://www.sec.gov/Archives/edgar/data/1156871/000119312510198237/dex102.htm,34,1156871
8-K,000-50262,EX-10.3,0,dex103.htm,8/20/2010,8/26/2010,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312510198237..dex103.htm,4899,INTELSAT S.A.,0,101040570,5512,4,0001193125-10-198237,https://www.sec.gov/Archives/edgar/data/1156871/000119312510198237/dex103.htm,34,1156871
8-K,000-50262,EX-10.1,774,dex101.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex101.htm,4899,INTELSAT S.A.,32,11536213,957858,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex101.htm,34,1156871
8-K,000-50262,EX-10.2,134,dex102.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex102.htm,4899,INTELSAT S.A.,31,11536213,116699,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex102.htm,34,1156871
8-K,000-50262,EX-10.3,18,dex103.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex103.htm,4899,INTELSAT S.A.,19,11536213,106552,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex103.htm,34,1156871
8-K,000-50262,EX-10.4,137,dex104.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex104.htm,4899,INTELSAT S.A.,31,11536213,183553,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex104.htm,34,1156871
8-K,000-50262,EX-10.5,119,dex105.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex105.htm,4899,INTELSAT S.A.,28,11536213,369219,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex105.htm,34,1156871
8-K,000-50262,EX-10.6,133,dex106.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex106.htm,4899,INTELSAT S.A.,50,11536213,76585,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex106.htm,34,1156871
8-K,000-50262,EX-10.7,133,dex107.htm,1/12/2011,1/19/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511010164..dex107.htm,4899,INTELSAT S.A.,50,11536213,77738,17,0001193125-11-010164,https://www.sec.gov/Archives/edgar/data/1156871/000119312511010164/dex107.htm,34,1156871
10-K,000-50262,EX-10.62,0,dex1062.htm,12/31/2010,3/8/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511059053..dex1062.htm,4899,INTELSAT S.A.,29,11671582,26186,10,0001193125-11-059053,https://www.sec.gov/Archives/edgar/data/1156871/000119312511059053/dex1062.htm,34,1156871
10-K,000-50262,EX-10.63,0,dex1063.htm,12/31/2010,3/8/2011,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312511059053..dex1063.htm,4899,INTELSAT S.A.,31,11671582,10068,10,0001193125-11-059053,https://www.sec.gov/Archives/edgar/data/1156871/000119312511059053/dex1063.htm,34,1156871
8-K,000-50262,EX-10.1,146,d330419dex101.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex101.htm,4899,INTELSAT S.A.,33,12746588,52809,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex101.htm,34,1156871
8-K,000-50262,EX-10.10,0,d330419dex1010.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex1010.htm,4899,INTELSAT S.A.,33,12746588,13830,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex1010.htm,34,1156871
8-K,000-50262,EX-10.11,0,d330419dex1011.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex1011.htm,4899,INTELSAT S.A.,33,12746588,13701,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex1011.htm,34,1156871
8-K,000-50262,EX-10.5,0,d330419dex105.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex105.htm,4899,INTELSAT S.A.,17,12746588,16150,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex105.htm,34,1156871
8-K,000-50262,EX-10.6,0,d330419dex106.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex106.htm,4899,INTELSAT S.A.,32,12746588,19329,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex106.htm,34,1156871
8-K,000-50262,EX-10.7,0,d330419dex107.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex107.htm,4899,INTELSAT S.A.,43,12746588,15386,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex107.htm,34,1156871
8-K,000-50262,EX-10.8,0,d330419dex108.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex108.htm,4899,INTELSAT S.A.,43,12746588,15308,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex108.htm,34,1156871
8-K,000-50262,EX-10.9,0,d330419dex109.htm,3/30/2012,4/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512152323..d330419dex109.htm,4899,INTELSAT S.A.,43,12746588,16178,12,0001193125-12-152323,https://www.sec.gov/Archives/edgar/data/1156871/000119312512152323/d330419dex109.htm,34,1156871
10-Q,000-50262,EX-10.1,0,d317927dex101.htm,3/31/2012,5/8/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512218256..d317927dex101.htm,4899,INTELSAT S.A.,0,12821269,13868,14,0001193125-12-218256,https://www.sec.gov/Archives/edgar/data/1156871/000119312512218256/d317927dex101.htm,34,1156871
10-Q,000-50262,EX-10.2,0,d317927dex102.htm,3/31/2012,5/8/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512218256..d317927dex102.htm,4899,INTELSAT S.A.,0,12821269,12220,14,0001193125-12-218256,https://www.sec.gov/Archives/edgar/data/1156871/000119312512218256/d317927dex102.htm,34,1156871
10-Q,000-50262,EX-10.3,0,d317927dex103.htm,3/31/2012,5/8/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512218256..d317927dex103.htm,4899,INTELSAT S.A.,0,12821269,12208,14,0001193125-12-218256,https://www.sec.gov/Archives/edgar/data/1156871/000119312512218256/d317927dex103.htm,34,1156871
10-Q,000-50262,EX-10.1,98,d363669dex101.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex101.htm,4899,INTELSAT S.A.,98,12999310,410061,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex101.htm,34,1156871
10-Q,000-50262,EX-10.2,0,d363669dex102.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex102.htm,4899,INTELSAT S.A.,31,12999310,12360,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex102.htm,34,1156871
10-Q,000-50262,EX-10.3,0,d363669dex103.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex103.htm,4899,INTELSAT S.A.,0,12999310,50752,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex103.htm,34,1156871
10-Q,000-50262,EX-10.4,0,d363669dex104.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex104.htm,4899,INTELSAT S.A.,31,12999310,17805,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex104.htm,34,1156871
10-Q,000-50262,EX-10.5,0,d363669dex105.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex105.htm,4899,INTELSAT S.A.,0,12999310,7231,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex105.htm,34,1156871
10-Q,000-50262,EX-10.6,134,d363669dex106.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex106.htm,4899,INTELSAT S.A.,50,12999310,42808,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex106.htm,34,1156871
10-Q,000-50262,EX-10.7,134,d363669dex107.htm,6/30/2012,8/1/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512328000..d363669dex107.htm,4899,INTELSAT S.A.,50,12999310,42194,21,0001193125-12-328000,https://www.sec.gov/Archives/edgar/data/1156871/000119312512328000/d363669dex107.htm,34,1156871
8-K,000-50262,EX-10.1,148,d419698dex101.htm,10/3/2012,10/3/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512413448..d419698dex101.htm,4899,INTELSAT S.A.,148,121125751,79066,8,0001193125-12-413448,https://www.sec.gov/Archives/edgar/data/1156871/000119312512413448/d419698dex101.htm,34,1156871
10-Q,000-50262,EX-10.9,93,d399916dex109.htm,9/30/2012,11/5/2012,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312512451277..d399916dex109.htm,4899,INTELSAT S.A.,93,121179397,182606,12,0001193125-12-451277,https://www.sec.gov/Archives/edgar/data/1156871/000119312512451277/d399916dex109.htm,34,1156871
10-K,000-50262,EX-10.84,0,d445834dex1084.htm,12/31/2012,2/28/2013,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312513083735..d445834dex1084.htm,4899,INTELSAT S.A.,31,13651420,13813,24,0001193125-13-083735,https://www.sec.gov/Archives/edgar/data/1156871/000119312513083735/d445834dex1084.htm,34,1156871
10-K,000-50262,EX-10.85,0,d445834dex1085.htm,12/31/2012,2/28/2013,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312513083735..d445834dex1085.htm,4899,INTELSAT S.A.,0,13651420,37296,24,0001193125-13-083735,https://www.sec.gov/Archives/edgar/data/1156871/000119312513083735/d445834dex1085.htm,34,1156871
10-K,000-50262,EX-10.86,0,d445834dex1086.htm,12/31/2012,2/28/2013,1231,23 AVENUE MONTEREY LUXEMBOURG N4 L-2086 352.24.87.99.20,980346003,1156871..000119312513083735..d445834dex1086.htm,4899,INTELSAT S.A.,31,13651420,20384,24,0001193125-13-083735,https://www.sec.gov/Archives/edgar/data/1156871/000119312513083735/d445834dex1086.htm,34,1156871
